the_geom,shape_leng,source_id,sub_code
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90788330974246, 40.80539047339011], [-73.90792116634576, 40.80535273671014], [-73.90796044700434, 40.80531356035627], [-73.90796133508586, 40.80531409235965], [-73.90799987895491, 40.80533722992768], [-73.90805331921398, 40.80536824972519], [-73.90810288975521, 40.80539701696686], [-73.90810677137372, 40.8053992695072], [-73.90816021173241, 40.80543028925489], [-73.9081915098364, 40.805448452032905], [-73.90821366399176, 40.80546130898702], [-73.90826710445008, 40.805492328684814], [-73.90826723115431, 40.80549240172603], [-73.9083205567967, 40.80552335737207], [-73.90836196049496, 40.80554739038725], [-73.90837399735464, 40.80555437701997], [-73.90842744981333, 40.80558539665238], [-73.90848089047088, 40.80561641625043], [-73.9085235684387, 40.8056411832248], [-73.9085343430292, 40.80564743583296], [-73.9085877956373, 40.805678455390556], [-73.90862849750631, 40.805701949254455], [-73.90863270600437, 40.805704378533854], [-73.9086400051565, 40.80570859144916], [-73.90867405209669, 40.805728237594195], [-73.9086922147353, 40.80573871847903], [-73.90874443501492, 40.8057688544985], [-73.90874618292209, 40.805769800505395], [-73.90880024371894, 40.805799063571946], [-73.90883724835314, 40.805819870950174], [-73.9088508436177, 40.80582866066316], [-73.90885564498409, 40.805831734259776], [-73.90887762115888, 40.805845801215], [-73.90888028780095, 40.80584740891212], [-73.90891235262674, 40.80586415381335], [-73.90891826678713, 40.80586724179406], [-73.90892125584178, 40.805868802919036], [-73.90892320908651, 40.80586952215973], [-73.90886821415037, 40.80590183902387], [-73.90885260568585, 40.805911002766926], [-73.9088255036284, 40.80592744245372], [-73.90881919635898, 40.805931023251496], [-73.90881836148331, 40.80593057054075], [-73.90871530591558, 40.80587470398311], [-73.90870122412947, 40.80586638032721], [-73.90868255499247, 40.80585534523607], [-73.90864883783118, 40.80583541569821], [-73.90859590675855, 40.80580421648357], [-73.90857417779692, 40.805791409468426], [-73.90854298757411, 40.80577302625885], [-73.90849005660068, 40.80574182699531], [-73.90844742292849, 40.80571669714311], [-73.9084371256769, 40.80571062770729], [-73.90838420665365, 40.80567942840424], [-73.9083312758291, 40.805648229067316], [-73.90829274766678, 40.8056255193609], [-73.90827834505416, 40.80561702970597], [-73.90822694137312, 40.80558708322916], [-73.90817552588739, 40.80555713671991], [-73.90812412228642, 40.805527199201975], [-73.9081156983079, 40.80552229107269], [-73.90807271874407, 40.80549725265599], [-73.90802130339712, 40.805467306077496], [-73.90796989994735, 40.80543735948542], [-73.90792005677646, 40.805410367752806], [-73.90788330974246, 40.80539047339011]]]]}",732.030264944,14350004055.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8907473564599, 40.686720600942664], [-73.89075010364573, 40.68671969493193], [-73.89075235377493, 40.68671819140822], [-73.89075388894315, 40.68671623424706], [-73.89075455978214, 40.68671401421568], [-73.89074533135674, 40.6866959537447], [-73.89073682370731, 40.68667768864005], [-73.89072904626757, 40.68665923692116], [-73.89072200374385, 40.68664061390136], [-73.89071570438696, 40.6866218375989], [-73.89071015290166, 40.68660292422764], [-73.89070535398815, 40.686583892702984], [-73.89070131353431, 40.68656475923981], [-73.89070029016527, 40.68656265016378], [-73.89069853641368, 40.686560836663226], [-73.89069619044577, 40.686559466553675], [-73.89069343663473, 40.68655864446988], [-73.89069049135765, 40.68655843635494], [-73.89068758408995, 40.68655885593444], [-73.8906849455622, 40.68655987281023], [-73.89068278174545, 40.68656140613159], [-73.8906812608187, 40.68656333628993], [-73.89067042418647, 40.68657521098268], [-73.89065890322193, 40.68658670950965], [-73.89064672280442, 40.686597809381524], [-73.89063390663172, 40.686608487207096], [-73.89062048194928, 40.686618720499375], [-73.89060647600104, 40.68662848767158], [-73.89059191839247, 40.68663776984082], [-73.89057683991372, 40.686646547224974], [-73.89056127017034, 40.686654800941106], [-73.89054524231412, 40.686662513910804], [-73.89054377790586, 40.686665322122515], [-73.8905430632255, 40.68666830214511], [-73.89054312685825, 40.68667133603831], [-73.89054396781792, 40.68667430403283], [-73.8905455531733, 40.686677089030475], [-73.89054781803941, 40.68667958200728], [-73.89055067503993, 40.68668168292301], [-73.89041957563964, 40.686684695548806], [-73.89045844006046, 40.68667033512859], [-73.89059090130198, 40.68659650730815], [-73.89061006794854, 40.686581359968145], [-73.89062228701437, 40.686571220985634], [-73.89063509001102, 40.686559196879834], [-73.8906490636835, 40.68654457319971], [-73.89065977124285, 40.68653205451858], [-73.89066389463466, 40.68652657070216], [-73.89066650497254, 40.68652254428127], [-73.89066872828595, 40.68651791234697], [-73.89067069883153, 40.686512321124724], [-73.89067759817135, 40.68648693857868], [-73.8906983420954, 40.68648813435564], [-73.89069883061873, 40.68648816273563], [-73.89071908483719, 40.68648933012779], [-73.89072293834467, 40.68652653223277], [-73.89072436875864, 40.686533633246036], [-73.89072640465878, 40.686543743452525], [-73.89072889264668, 40.68655446013442], [-73.8907314162029, 40.68656296338581], [-73.89073512951364, 40.686573829815856], [-73.89074022936997, 40.686587527878814], [-73.89074467100409, 40.686598635437406], [-73.8907510262817, 40.68661216539503], [-73.89076715981673, 40.68664318631884], [-73.89076868296058, 40.68664712391271], [-73.89077935059666, 40.686672697838205], [-73.89079073660614, 40.68669809144109], [-73.89080283036205, 40.686723293004235], [-73.89081562951839, 40.68674829081859], [-73.89082912699556, 40.686773074071056], [-73.8907473564599, 40.686720600942664]]]]}",418.645463371,20350007765.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.887858000036, 40.738811639007395], [-73.88794772500226, 40.73878476512874], [-73.88795516935433, 40.73878620417957], [-73.88799395848513, 40.73879347479265], [-73.88799602493494, 40.73879386221991], [-73.88803443888274, 40.738801069418855], [-73.88807313688686, 40.73880833001104], [-73.88807751122776, 40.73880915102316], [-73.88812755106771, 40.73881852890752], [-73.88805227233014, 40.738841079222055], [-73.88803702184497, 40.73884564708247], [-73.88803693774682, 40.738845671314444], [-73.88794169056072, 40.73887420672984], [-73.88789173535487, 40.738864476748475], [-73.88788764510916, 40.73886368031961], [-73.88781131400354, 40.73884881153842], [-73.88781017309144, 40.73884858890195], [-73.8877643993016, 40.73883967069447], [-73.88777453392572, 40.73883663595289], [-73.88778610772356, 40.7388331694683], [-73.887858000036, 40.738811639007395]]]]}",212.001342074,9350004704.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9076182082743, 40.805242038233395], [-73.90765951925319, 40.80520104369995], [-73.90770232306403, 40.80515857532947], [-73.90770434905832, 40.805159793525576], [-73.907729238858, 40.80517474372219], [-73.9077535970145, 40.805189369308366], [-73.90777178245523, 40.80520028890058], [-73.90777184284475, 40.80520032496885], [-73.90779397373102, 40.80521360702114], [-73.90779448289531, 40.80521391269752], [-73.90775240525514, 40.805254895859704], [-73.90771145254723, 40.80529478309927], [-73.90770936605674, 40.80529360267579], [-73.90768792091052, 40.8052814755962], [-73.90766169295668, 40.80526663958295], [-73.90764572930068, 40.805257612801114], [-73.9076182082743, 40.805242038233395]]]]}",140.370171873,14350004055.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92377462717717, 40.804675299858225], [-73.92379215936829, 40.80466896023125], [-73.92380998369497, 40.80466312327302], [-73.92382807644448, 40.80465779887321], [-73.92384641153843, 40.80465299331799], [-73.92386496171115, 40.80464871469375], [-73.92388370207122, 40.804644967486354], [-73.92390205414215, 40.80464189089128], [-73.92392056198487, 40.80463938891434], [-73.92393919359544, 40.80463746783782], [-73.92395791934551, 40.80463612944312], [-73.92397670486517, 40.80463537640912], [-73.92399552052701, 40.8046352096166], [-73.92401433314737, 40.80463563084474], [-73.92403311191771, 40.804636637371786], [-73.92405182365657, 40.80463822917585], [-73.92407043637134, 40.80464040263387], [-73.92408891925464, 40.80464315412368], [-73.92410724150014, 40.8046464791225], [-73.92412536993233, 40.804650372205614], [-73.92414327611789, 40.80465482615044], [-73.92416092806842, 40.80465983373201], [-73.92417829616662, 40.80466538682639], [-73.92419535079718, 40.804671475508925], [-73.92431831372014, 40.8047221715381], [-73.92435142352797, 40.804735822319685], [-73.92438893030433, 40.80475128597835], [-73.92439617130319, 40.80475427137853], [-73.92439714991107, 40.80475450705052], [-73.92437571991248, 40.80476303512612], [-73.92429925465639, 40.80474460485784], [-73.92404695798933, 40.80468058183334], [-73.92403086264324, 40.80467713042169], [-73.92401456277068, 40.80467428761012], [-73.92399809628643, 40.80467205972715], [-73.92398150466063, 40.80467045310345], [-73.92396482936736, 40.80466947046792], [-73.92394810832454, 40.80466911544745], [-73.92393138537847, 40.8046693889715], [-73.92391384052506, 40.80467230311374], [-73.92389648460389, 40.80467581080678], [-73.92387935435924, 40.80467990577144], [-73.92386248298305, 40.80468457902476], [-73.92384590485156, 40.80468982248514], [-73.92382965197481, 40.80469562446728], [-73.92381375754707, 40.80470197418729], [-73.92379825357955, 40.804708859059566], [-73.92378317090152, 40.80471626379604], [-73.92376854034032, 40.804724174909886], [-73.92375439035624, 40.80473257621107], [-73.92374075059564, 40.80474145060997], [-73.92372764596473, 40.804750781013645], [-73.92369668474912, 40.8047692441636], [-73.92368615878601, 40.80477552087681], [-73.92364407151726, 40.80480061692503], [-73.92363862116035, 40.80480386681706], [-73.9236294103393, 40.804809360061746], [-73.92342281034584, 40.80493005103859], [-73.92339491424892, 40.804946908752704], [-73.92338985516672, 40.8049499661862], [-73.9233849735067, 40.80494817094937], [-73.92337163748996, 40.80494326697404], [-73.92340680015468, 40.80491745503113], [-73.92344793590625, 40.80488725891333], [-73.92351097335671, 40.80484446943077], [-73.92354551199132, 40.804819155007024], [-73.92355893840518, 40.804809313354134], [-73.92358408563919, 40.80479088150695], [-73.92360037286029, 40.80477894358328], [-73.92362064173679, 40.80476408707725], [-73.92362589651414, 40.804759838403236], [-73.92363396253756, 40.8047533160308], [-73.9236477995881, 40.80474292893725], [-73.92365093781613, 40.80474074190305], [-73.92365559297158, 40.80473749868774], [-73.92366213509571, 40.80473294019254], [-73.92367694771146, 40.8047233650909], [-73.92369221608959, 40.80471421622497], [-73.92370792006942, 40.80470550618819], [-73.9237240359341, 40.80469724847226], [-73.92374054233892, 40.804689454769274], [-73.92375741320113, 40.80468213496739], [-73.92377462717717, 40.804675299858225]]]]}",656.690496817,13350004144.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89395444939392, 40.63384412564813], [-73.89395587993774, 40.633843955868706], [-73.89395729873274, 40.633843741052445], [-73.89395870575022, 40.63384349920972], [-73.89396010101882, 40.633843212330156], [-73.89396149634459, 40.63384288942983], [-73.89396285625203, 40.63384253948123], [-73.893964216231, 40.63384214450668], [-73.89396555261202, 40.63384172249477], [-73.8939668654237, 40.63384125543512], [-73.89396815463739, 40.63384076133808], [-73.8939694320879, 40.633840231209426], [-73.89397045410266, 40.63383977288681], [-73.89397067412003, 40.633839674032515], [-73.89397190438895, 40.633839080823925], [-73.89397308741898, 40.63383846055616], [-73.89397425868586, 40.63383780425675], [-73.89397539453435, 40.63383712090905], [-73.89398638586893, 40.63382999352375], [-73.89400378102084, 40.63381871344048], [-73.8940129193531, 40.633812791941445], [-73.89402941047346, 40.63380210446354], [-73.89404082303668, 40.633794704603716], [-73.89408342637019, 40.63376707898734], [-73.8941246760175, 40.633740331916506], [-73.89413743037547, 40.63373206247993], [-73.89414667755028, 40.633726066327284], [-73.89416515296371, 40.63371408570913], [-73.89418715447924, 40.633699820112135], [-73.8941914461588, 40.633697036952704], [-73.89423862619455, 40.63366645187942], [-73.89424546187117, 40.63366202040516], [-73.89429947752684, 40.63362700383207], [-73.89431813983863, 40.63361490269141], [-73.89435349314003, 40.633591978228324], [-73.89435930291918, 40.633588212189316], [-73.89439069938281, 40.633567858665444], [-73.894400819751, 40.6335612977679], [-73.89440750868235, 40.633556961604256], [-73.89443339944202, 40.633540177175625], [-73.89446152416795, 40.633521944954694], [-73.89447986102762, 40.63351005421061], [-73.89450615879434, 40.633493002684624], [-73.89451554197659, 40.6334869183761], [-73.89454386662814, 40.633468555743015], [-73.89456955498332, 40.633451902573846], [-73.89457745909267, 40.63344677685812], [-73.89460351778656, 40.6334298844826], [-73.89462088314205, 40.633418627691924], [-73.89462357029886, 40.63341688584774], [-73.89462431643156, 40.63341596800132], [-73.89462502714584, 40.63341502310683], [-73.89462570241324, 40.63341406917465], [-73.8946263186073, 40.63341309717798], [-73.89462689936866, 40.633412107138405], [-73.89462743287707, 40.63341109904511], [-73.89462791911829, 40.633410081903314], [-73.89462836992688, 40.63340904671867], [-73.89462876163368, 40.63340801147983], [-73.89462910608749, 40.63340695818729], [-73.89462940327412, 40.63340589584623], [-73.89462965317931, 40.63340483346189], [-73.89470081331386, 40.633444327912194], [-73.89477340491142, 40.63348461608573], [-73.89477183276016, 40.633484641662555], [-73.89477027235822, 40.6334847122761], [-73.89476870006492, 40.63348482790472], [-73.89476713953516, 40.63348497956487], [-73.89476559076903, 40.63348516725653], [-73.89476405375218, 40.63348539998496], [-73.8947625284989, 40.63348566874492], [-73.89476101499496, 40.63348598254162], [-73.89475951324042, 40.633486341375026], [-73.89475802326358, 40.633486727234775], [-73.89475655685645, 40.63348715814209], [-73.89475511403322, 40.63348762509177], [-73.89475369479395, 40.63348812808379], [-73.8947535422189, 40.63348818647791], [-73.89475228731817, 40.63348866710739], [-73.89475091523245, 40.633489251189324], [-73.89474956674484, 40.63348986230842], [-73.89474824184117, 40.63349050946991], [-73.89474695234172, 40.63349119268459], [-73.89474569826073, 40.633491902947256], [-73.89474446776364, 40.63349264925232], [-73.89474327267088, 40.63349343161056], [-73.89474212481689, 40.63349424102757], [-73.89474100056098, 40.633495077481804], [-73.89473634441957, 40.63349813318563], [-73.89470408273482, 40.63351930368358], [-73.8946921317675, 40.633527145271465], [-73.89464325112093, 40.63355920402421], [-73.8945943822477, 40.633591262766885], [-73.89458607572018, 40.63359671050086], [-73.89454550150715, 40.63362332147781], [-73.89453288077817, 40.63363159918696], [-73.8945206162099, 40.63363964308628], [-73.89449729754821, 40.633654936832635], [-73.89449662071969, 40.63365538016788], [-73.89444775170563, 40.633687438847936], [-73.89439423060657, 40.633722181286075], [-73.89439396082335, 40.633722356639645], [-73.89434619976117, 40.633753368088925], [-73.89434016987057, 40.63375728341124], [-73.89433087891767, 40.63376331465945], [-73.89431118474235, 40.633776099248614], [-73.8942863788757, 40.63379220115236], [-73.89428043417352, 40.63379606071766], [-73.89423258782453, 40.63382711886818], [-73.89423173824159, 40.63382767100583], [-73.89417879671709, 40.63386203655876], [-73.89412501737378, 40.633896954234864], [-73.89410433391187, 40.63391037994817], [-73.8940905027278, 40.6339193588992], [-73.89407439375594, 40.63392981530421], [-73.89407122615381, 40.63393187187482], [-73.89407032629907, 40.633932816591596], [-73.8940694736975, 40.633933779362266], [-73.89406865652865, 40.633934760175975], [-73.89406788659868, 40.633935768048836], [-73.89406716392186, 40.63393679397558], [-73.89406648851254, 40.633937828951034], [-73.89406586034214, 40.63393889098565], [-73.89406527942486, 40.63393997107419], [-73.89406474577505, 40.63394106021147], [-73.89406425939275, 40.63394215839747], [-73.8940638202636, 40.63394327463741], [-73.89406344022238, 40.633944399937015], [-73.8940630956282, 40.633945534274446], [-73.89406281012197, 40.6339466776715], [-73.89406258371794, 40.63394782112304], [-73.8940069196386, 40.63389444194331], [-73.89395444939392, 40.63384412564813]]]]}",606.104860297,20350001086.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87591674912812, 40.67345146112053], [-73.87591770039975, 40.673452548168726], [-73.87591945069248, 40.67345454830131], [-73.87592309498505, 40.673457593273994], [-73.87592730192944, 40.67346018319219], [-73.87593197464598, 40.67346226121892], [-73.87593300305939, 40.67346257120493], [-73.87593700559873, 40.67346377680935], [-73.87593958433271, 40.67346422714648], [-73.87594227893885, 40.67346469741986], [-73.87594767524921, 40.67346500130926], [-73.8759505780317, 40.673464828838505], [-73.87595306917207, 40.67346468113826], [-73.87595833768675, 40.67346374487893], [-73.87596156378895, 40.673463341323874], [-73.87596969154521, 40.67346211367785], [-73.87611912379701, 40.67343832455322], [-73.87611985140057, 40.67343820917012], [-73.87615436563947, 40.67343347809583], [-73.87619051484391, 40.67342852364167], [-73.87621948767197, 40.673424555625076], [-73.87626116642258, 40.67341884706221], [-73.87630562650682, 40.67341275875528], [-73.87633182980818, 40.673409170452075], [-73.87634577201267, 40.67340726103512], [-73.87640249317323, 40.67339949379854], [-73.87647315651783, 40.673389817101615], [-73.87650300121764, 40.673385729280604], [-73.87653824888318, 40.673380901622735], [-73.87654380801449, 40.673380140348556], [-73.87661447131806, 40.67337046356479], [-73.87665546384518, 40.673364843274236], [-73.87668513460116, 40.67336078673759], [-73.87668712234205, 40.673360392641065], [-73.87668909835531, 40.67335994450098], [-73.876691050797, 40.67335945130983], [-73.87669299152779, 40.673358895069946], [-73.87669489684279, 40.67335830277145], [-73.8766967667754, 40.67335765640402], [-73.87669861315301, 40.67335695598035], [-73.87670042413149, 40.67335621049295], [-73.87670064430314, 40.6733561125727], [-73.87670219971092, 40.673355419941764], [-73.87670395173532, 40.6733545753344], [-73.87670564468914, 40.67335369464302], [-73.87670730226047, 40.67335275988274], [-73.87670892441609, 40.67335178906384], [-73.87671049934518, 40.67335077316851], [-73.87671201520361, 40.673349721189275], [-73.876713495663, 40.67334862414624], [-73.87671361174328, 40.67334853151748], [-73.8767149170518, 40.67334749101924], [-73.8767162911974, 40.67334632182097], [-73.87671761809976, 40.67334511655147], [-73.87671887410417, 40.67334387518528], [-73.87673236793785, 40.673395126300036], [-73.87674511246674, 40.673443527377664], [-73.87674390703258, 40.673443003787014], [-73.87674268972108, 40.6734425071991], [-73.87674144870478, 40.67344203760127], [-73.87674047000482, 40.6734417051629], [-73.87674017213965, 40.67344160398597], [-73.87673889549126, 40.67344121539636], [-73.87673759515471, 40.67344084479168], [-73.87673627108008, 40.67344051918736], [-73.87673494695552, 40.67344022059842], [-73.87673359909293, 40.67343996700987], [-73.87673225118036, 40.673439740436706], [-73.87673087952969, 40.67343955886388], [-73.87672950782911, 40.67343940430653], [-73.87672813606198, 40.67343928576969], [-73.87672675240081, 40.6734392032407], [-73.87672600730845, 40.673439182631014], [-73.87672536865641, 40.67343916573743], [-73.87672398486208, 40.67343915524955], [-73.87672258915713, 40.67343918977469], [-73.87672120522964, 40.673439251327935], [-73.87671983304635, 40.67343935791951], [-73.87671846081314, 40.673439491526516], [-73.87667732591649, 40.673445327810676], [-73.87665198481706, 40.673448929724145], [-73.87658550881878, 40.67345835887827], [-73.87656236938751, 40.673461644351036], [-73.87652162249726, 40.67346743056699], [-73.8765190446125, 40.673467797011774], [-73.87645256857667, 40.67347722608906], [-73.8763860925053, 40.67348666413306], [-73.87634082039636, 40.67349308568973], [-73.87631961643187, 40.67349609313351], [-73.87627302755183, 40.673502708659896], [-73.87625315215034, 40.673505531113385], [-73.87618667603927, 40.67351496003694], [-73.87612019989272, 40.67352439792727], [-73.87605372372731, 40.67353383577918], [-73.8760150376518, 40.67353932326355], [-73.87598725938733, 40.673543264600255], [-73.87598572156602, 40.67354339802003], [-73.87598420731592, 40.673543576490985], [-73.87598386067917, 40.67354362564571], [-73.87598269299883, 40.673543790982514], [-73.87598119044226, 40.673544041507306], [-73.87597969962937, 40.67354433707055], [-73.8759782205602, 40.67354467767224], [-73.87597676509569, 40.673545045314825], [-73.87597532137495, 40.673545457995814], [-73.87597390124209, 40.67354590672287], [-73.87597249285294, 40.67354640048839], [-73.87597111989591, 40.673546921307576], [-73.87596977051012, 40.67354748717793], [-73.87596844472894, 40.67354808008921], [-73.87596714253567, 40.67354870904654], [-73.87596664292774, 40.67354897145856], [-73.87596587575777, 40.67354937406267], [-73.8759646325678, 40.6735500751248], [-73.87596343663746, 40.673550803253406], [-73.87596226429498, 40.67355156742808], [-73.87596112738461, 40.67355235865637], [-73.87596002588963, 40.67355318594351], [-73.87595897167098, 40.67355403129192], [-73.87595795286776, 40.67355491269911], [-73.8759569694966, 40.67355582116], [-73.87595603340178, 40.67355674768218], [-73.8759554040905, 40.6735574313958], [-73.8759551445498, 40.67355771027593], [-73.87595429116344, 40.67355868191306], [-73.87595349684739, 40.67355968963447], [-73.87591674912812, 40.67345146112053]]]]}",533.173412925,20350001201.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94539647478332, 40.80763473109622], [-73.9453977903958, 40.80763458763965], [-73.94539910603044, 40.80763441716808], [-73.94540040984332, 40.80763421067099], [-73.94540170183437, 40.80763396814835], [-73.94540298199632, 40.807633698605144], [-73.94540425033652, 40.80763339303639], [-73.94540550685495, 40.80763305144211], [-73.94540673851515, 40.8076326738161], [-73.94540796071648, 40.80763226917065], [-73.94540915805962, 40.807631828493506], [-73.94541034357358, 40.807631360795774], [-73.94541149356321, 40.80763085706132], [-73.94541263172364, 40.80763032630629], [-73.94541373435229, 40.80762976851947], [-73.94541482515181, 40.80762918371207], [-73.94541588041957, 40.80762857187291], [-73.94541690016297, 40.807627923996975], [-73.9454178962185, 40.80762725809985], [-73.94541886860097, 40.80762655617164], [-73.94541980544423, 40.807625836216566], [-73.94542069490448, 40.80762508922413], [-73.94542156067689, 40.807624324210494], [-73.94542240276884, 40.80762353217071], [-73.94542318561903, 40.807622722092894], [-73.9454239447814, 40.80762189399393], [-73.94542466841199, 40.80762103886315], [-73.9454253446447, 40.80762017470494], [-73.9454265797196, 40.80761852287535], [-73.94543501524458, 40.807607240023216], [-73.94544189535493, 40.80759803928684], [-73.94545901553579, 40.80757514771717], [-73.94549338646229, 40.80752907647224], [-73.94552774548991, 40.80748300521118], [-73.94556211631388, 40.80743694295005], [-73.94559648709763, 40.8073908716734], [-73.94563084598256, 40.807344800380534], [-73.94566521667116, 40.807298729082675], [-73.94569958731223, 40.807252657774285], [-73.94573395790566, 40.80720658645522], [-73.94576831660031, 40.80716051512003], [-73.9457924957716, 40.80712811755764], [-73.94580129185529, 40.807116335971365], [-73.94580432433224, 40.80711227434858], [-73.94580494128422, 40.807111428170224], [-73.94580551084597, 40.807110563959576], [-73.9458060448688, 40.80710968172226], [-73.94580654334533, 40.80710879046325], [-73.94580699443169, 40.807107881172], [-73.9458074099644, 40.80710697186408], [-73.94580777810697, 40.80710604452385], [-73.94580811070323, 40.807105108161956], [-73.94580839590198, 40.80710416277277], [-73.94580863370325, 40.80710320835633], [-73.94580878955301, 40.80710247272247], [-73.9458088359509, 40.807102253923226], [-73.94580900265224, 40.80710129046835], [-73.94580911009757, 40.807100326985655], [-73.9458696588332, 40.80713709846418], [-73.945892308361, 40.80715085340239], [-73.94590046271452, 40.80715580546751], [-73.94589940440261, 40.80715726107665], [-73.94589767693412, 40.80715963668099], [-73.94582214988026, 40.80726352141706], [-73.94577051727516, 40.807333728803236], [-73.94575365203168, 40.80735666196288], [-73.94564370554811, 40.807506162226936], [-73.94563263719499, 40.807521211537605], [-73.94561394470517, 40.80754665710504], [-73.94553064045185, 40.80766005534081], [-73.94553002230987, 40.807660897014586], [-73.94552676075223, 40.8076653358303], [-73.94551431367249, 40.80768228002655], [-73.9455129148449, 40.80768418301871], [-73.94551260162095, 40.807684609706826], [-73.94550536064544, 40.80768149866492], [-73.94549952711048, 40.80767899342265], [-73.94547532458046, 40.807668598333365], [-73.94539647478332, 40.80763473109622]]]]}",517.119620945,13350004136.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.83770900504803, 40.743888683164464], [-73.83771063227066, 40.743888515261304], [-73.8377387005837, 40.74388492756105], [-73.8377617414991, 40.74388139670839], [-73.83776659414949, 40.74388065342051], [-73.83778723075817, 40.743876959786064], [-73.83779429993889, 40.74387569462243], [-73.83782177056949, 40.74387006010541], [-73.83784899420047, 40.74386374985279], [-73.8378728016386, 40.74385758516982], [-73.83787593528939, 40.74385677281991], [-73.83790257013379, 40.743849137978636], [-73.83792885137316, 40.74384084526256], [-73.83795477894128, 40.74383192168708], [-73.83797230150468, 40.74382535101664], [-73.83798030552153, 40.743822349175744], [-73.83799184904431, 40.743817664760606], [-73.83799195570879, 40.743817621686226], [-73.83800541918578, 40.743812163732265], [-73.83801268600553, 40.74380898255156], [-73.83803008441387, 40.74380136530702], [-73.83807718497067, 40.74377847577782], [-73.83810358374198, 40.74376564732679], [-73.83811642987303, 40.74375940595032], [-73.83815196956894, 40.74374101348799], [-73.83815207151912, 40.7437409614018], [-73.83817643324696, 40.74372835609902], [-73.83818999993632, 40.74372133768757], [-73.83822075172539, 40.743705296908495], [-73.83823604782242, 40.743697467761805], [-73.83842464012048, 40.74360093685148], [-73.83870471504001, 40.743457579480584], [-73.83883360045233, 40.74339160856527], [-73.83890115706313, 40.74335808800458], [-73.83909396508432, 40.74326241827648], [-73.83901066029817, 40.74332588945837], [-73.83900108670223, 40.743333183701125], [-73.8389636834135, 40.74335225100244], [-73.83873283807822, 40.743469927910795], [-73.83854650111103, 40.74356491451425], [-73.83852137747267, 40.74357782229848], [-73.83824777777201, 40.74371839133767], [-73.83820201490401, 40.74374190326616], [-73.83819467919153, 40.74374566969237], [-73.83819134563834, 40.743747381377894], [-73.83816401223058, 40.74376138550015], [-73.83816391383674, 40.74376143579033], [-73.8381285630662, 40.74377954936423], [-73.83811505461486, 40.74378646879437], [-73.83810607229412, 40.74379106947274], [-73.83805150736326, 40.743819018379824], [-73.83802482728578, 40.74383066045385], [-73.83802224600238, 40.74383170411475], [-73.83800311511177, 40.743839438688894], [-73.83800300844727, 40.743839481763295], [-73.83799767522197, 40.74384163548164], [-73.83798407413522, 40.74384671322662], [-73.83797006301229, 40.743851943479555], [-73.83794202619922, 40.743861575492154], [-73.83791360034695, 40.743870513559074], [-73.83788482097607, 40.74387875772994], [-73.83787321285695, 40.74388175989389], [-73.83785569997113, 40.74388629001111], [-73.83782627287465, 40.74389310144731], [-73.83779657518545, 40.743899201093306], [-73.83778601997192, 40.743901091703094], [-73.83776664249001, 40.74390456198386], [-73.83776619003528, 40.74390463068567], [-73.837734591558, 40.74390946062309], [-73.8377023532222, 40.7439135215166], [-73.83770081601324, 40.74391367693936], [-73.83770163551601, 40.74391117468113], [-73.83770900504803, 40.743888683164464]]]]}",916.017097321,9350004656.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.84500511705203, 40.737891838543376], [-73.84509200390798, 40.73788629214855], [-73.84509484467185, 40.73791709337468], [-73.8450087158835, 40.73792246069015], [-73.84500859745066, 40.737922479441465], [-73.84492130822599, 40.73792793608118], [-73.84491780225936, 40.737897615727235], [-73.84491778017419, 40.73789744009823], [-73.84491785832338, 40.737897434800395], [-73.84500499861925, 40.737891857294656], [-73.84500511705203, 40.737891838543376]]]]}",119.108436102,9350004401.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8441615967988, 40.73422807365812], [-73.84425536702422, 40.73420100963527], [-73.84427112085679, 40.73423263882037], [-73.84417819827807, 40.734259675186685], [-73.844178091635, 40.73425971736633], [-73.84411422684097, 40.7342783092972], [-73.84410940973781, 40.734268235981816], [-73.8440982903591, 40.73424634665502], [-73.84416148662956, 40.73422810502689], [-73.8441615967988, 40.73422807365812]]]]}",117.894712343,9350004401.0,350000
